claim_amount,policy_age_days,claim_frequency_12m,days_since_inception,premium_paid,sum_assured,policyholder_age,num_policies,num_past_claims,claim_to_premium_ratio,is_high_risk_state,product_type,has_telematics,claim_filed_weekend,claim_filed_night,multiple_claims_same_period,address_change_before_claim,beneficiary_change_before_claim,late_premium_payments,claim_docs_submitted_count,kyc_verification_score,agent_fraud_history_score,is_fraud
22480.58,2778,0,1956,20270.19,1991202.91,20,5,0,1.109,1,3,1,1,0,0,0,0,0,5,50.6,86.8,0
133600.45,2498,0,1281,16644.28,537951.04,41,4,1,8.0263,0,5,0,0,0,0,0,0,1,7,79.8,94.5,0
308645.2,2451,1,410,14080.83,105017.52,48,3,1,21.918,1,3,0,0,0,0,0,0,0,3,72.9,90.5,0
123366.04,962,1,2422,25777.99,13455.58,69,7,2,4.7855,0,2,1,0,0,0,0,0,0,6,93.7,79.8,0
365221.05,3570,0,1103,62452.68,1212217.25,59,4,1,5.8479,0,3,1,0,0,0,0,0,3,8,61.3,91.3,0
57526.74,3354,0,3078,32300.15,1073357.06,36,5,1,1.781,1,2,1,0,1,0,0,0,1,9,60.5,93.8,0
5617.98,2265,1,2389,20607.12,1872126.76,63,5,0,0.2726,1,7,1,0,0,0,0,0,2,5,38.0,91.7,0
710108.44,1457,0,2186,19825.04,508301.19,18,4,0,35.817,0,6,1,0,0,0,0,0,1,8,59.9,85.8,0
703428.83,3347,0,2564,4164.67,3767987.22,49,3,1,168.8633,0,6,0,1,0,0,0,0,1,5,54.1,86.9,0
6958364.11,3452,0,3209,12653.58,2732844.14,65,3,0,549.8692,0,2,0,1,0,0,0,0,0,8,83.9,91.7,0
5938.55,3566,2,1523,14115.18,4119668.82,70,3,2,0.4207,1,7,0,1,0,0,0,0,1,9,71.0,56.7,0
501946.17,2944,1,3105,21423.82,37599133.63,64,4,1,23.4283,0,1,0,0,0,0,0,0,5,1,67.1,79.1,0
8492.82,1329,0,2906,23380.06,1069476.07,37,7,3,0.3632,0,3,0,0,0,0,0,0,1,9,43.7,83.4,0
2268750.78,3056,3,895,15347.66,2087851.45,53,1,0,147.8143,0,5,0,0,0,0,0,0,2,1,24.7,84.3,0
338337.86,1267,0,1873,17276.17,788895.58,74,1,0,19.5829,0,2,0,1,0,0,0,0,2,5,82.0,89.9,0
39030.81,721,1,3591,15476.01,494102.4,59,1,0,2.5219,1,3,0,1,0,0,0,0,1,2,92.3,72.1,0
524569.77,2590,1,3094,14424.59,345203.09,64,6,0,36.3638,0,6,1,0,1,0,0,0,1,8,76.8,78.0,0
70999.81,1996,1,1666,40233.4,12963836.44,70,5,0,1.7647,0,7,0,0,0,0,0,0,0,9,76.9,72.0,0
255409.69,1593,4,2493,12949.9,112751.15,51,4,0,19.7214,1,3,0,1,0,0,0,0,0,5,57.0,73.2,1
221669.11,2133,1,2027,9777.43,296429.2,44,3,0,22.6692,0,6,0,0,0,0,0,0,2,9,75.3,72.8,0
2227192.1,1316,1,276,21927.97,360304.64,63,3,2,101.5639,0,2,0,0,0,0,0,0,3,1,57.8,86.2,0
2476579.33,2728,0,819,28677.42,564311.04,59,7,0,86.3569,0,6,0,0,0,0,0,0,0,2,72.6,53.3,0
66443.15,796,0,545,84162.02,18599423.27,65,1,0,0.7895,1,3,0,0,0,0,0,0,3,7,51.0,74.1,0
795843.97,97,1,3173,10617.28,117752459.02,34,4,0,74.9504,0,7,0,1,0,0,0,0,2,2,87.2,78.9,0
277135.06,686,0,2621,147469.47,322987.65,21,4,2,1.8793,0,2,0,0,0,0,0,0,3,5,46.9,71.4,0
19554.82,457,3,2289,15502.83,121612.53,20,7,2,1.2613,0,5,0,1,0,0,0,0,4,3,85.1,81.9,0
57277.17,1234,2,2854,40845.13,751281.08,40,5,0,1.4023,1,2,0,0,0,0,0,0,1,9,69.5,85.9,0
5412486.46,2776,2,3485,3231.12,222339.77,32,3,0,1674.5933,1,2,0,0,0,0,0,0,1,4,57.9,89.6,0
278390.92,544,1,422,55617.93,1365687.52,27,4,1,5.0053,0,5,1,0,0,0,0,0,1,9,70.3,77.6,0
729175.24,87,2,3220,41018.88,2846264.21,28,6,1,17.7761,0,0,0,0,0,0,0,0,3,2,85.6,98.0,0
118412.97,2490,1,3493,99804.18,1705604.66,72,2,1,1.1864,0,6,0,0,0,0,1,0,2,7,94.2,55.0,0
72409.09,1356,3,529,37340.18,976795.13,22,3,0,1.9391,1,2,0,0,1,0,0,0,0,1,89.8,96.8,0
169548.92,2786,1,101,27191.49,850441.02,40,7,1,6.2351,1,0,0,0,0,0,0,0,0,8,53.8,62.3,0
109189.91,2042,3,1817,29912.86,4807153.01,63,1,0,3.6501,0,7,0,0,0,0,0,0,1,8,99.0,85.1,0
17328.72,1690,2,3252,11269.7,769833.27,58,1,2,1.5375,1,2,0,0,0,0,0,0,1,5,51.2,97.1,0
36134.81,1350,0,2292,19173.91,2690204.62,55,5,0,1.8845,1,4,0,1,0,0,0,0,1,1,63.5,82.7,0
470629.66,1221,2,1745,72405.5,6354725.55,27,7,0,6.4998,0,0,0,0,0,0,0,0,0,7,59.0,50.4,0
91946.67,2135,2,2602,70617.85,180650.61,66,4,2,1.302,0,5,0,0,0,0,0,0,2,1,91.1,69.1,0
169152.73,2226,0,453,20102.36,114837.87,48,1,1,8.4142,0,0,0,0,0,0,0,0,1,4,86.2,86.6,0
231511.44,878,2,252,43053.9,3264686.66,52,7,0,5.3771,0,7,0,1,0,0,0,0,5,8,59.2,87.2,0
260296.09,1615,1,3034,40006.84,120414.76,32,6,0,6.5061,0,5,0,1,0,0,1,0,4,6,71.0,94.1,0
908789.34,1568,1,1591,12424.07,3501754.19,19,7,3,73.1416,1,5,0,1,0,1,0,0,2,5,90.6,63.2,1
31318.25,186,1,1023,35091.63,2574802.71,74,6,2,0.8924,0,0,0,1,0,0,0,0,1,5,59.0,69.0,0
382842.55,576,3,630,25293.46,844068.05,43,4,0,15.1354,1,0,0,0,1,0,0,0,2,7,81.4,78.0,0
505115.14,333,2,3427,9068.44,3598589.06,59,3,0,55.6942,1,0,0,0,0,0,0,0,1,7,86.3,89.7,0
714099.56,2943,0,30,46980.36,1259804.51,51,2,0,15.1996,0,1,0,0,0,0,0,0,3,1,73.8,79.9,0
19547.91,233,2,3132,20024.0,298682.96,29,6,1,0.9762,0,7,0,0,0,0,0,0,1,9,73.4,90.1,0
238524.86,156,1,2533,55355.09,1667056.78,28,5,1,4.3089,0,0,0,0,0,0,0,0,3,3,74.2,88.3,0
2135291.91,1395,1,53,10881.43,649661.87,25,3,0,196.2146,0,1,0,1,0,0,0,0,1,7,70.6,84.6,0
140269.27,2913,2,3611,10643.31,261726.7,57,4,0,13.1779,0,2,0,0,0,0,1,0,1,6,92.1,72.3,1
336126.23,1992,0,1828,32201.72,346832.83,25,7,0,10.4378,1,0,0,0,0,0,0,0,0,5,86.9,75.6,0
524706.0,3280,1,2107,31167.3,1557267.44,51,4,1,16.8346,1,7,0,0,0,0,0,0,1,2,92.5,93.7,0
34954.25,2935,2,1619,14595.84,24111299.46,26,3,0,2.3946,1,3,1,0,0,0,0,0,1,9,49.6,75.0,0
2547790.56,295,2,2154,9947.94,1708756.39,22,7,1,256.0866,0,6,0,0,0,0,0,0,2,6,84.2,67.9,0
344293.99,2528,3,1318,9209.97,198007.15,68,1,0,37.3787,0,7,0,0,0,0,0,0,1,7,57.3,78.7,0
354780.38,2768,0,2039,44444.79,516925.25,22,6,1,7.9823,0,7,0,0,0,0,0,0,2,7,91.0,69.3,0
13453.02,813,0,2537,5037.11,271602.57,33,1,1,2.6703,0,1,1,0,0,0,0,0,2,1,94.6,49.2,0
535961.28,141,3,949,44755.77,915242.77,69,5,2,11.975,0,0,0,0,0,0,0,0,2,9,91.8,40.0,0
347880.92,1940,1,784,23870.69,835232.82,27,1,0,14.5729,1,0,0,0,0,0,0,0,1,5,77.4,76.0,0
1860371.94,3130,1,2824,18068.07,1204797.57,48,7,1,102.9589,1,7,0,0,0,0,0,1,3,9,85.7,73.6,1
102038.16,915,2,3090,12347.16,1426331.17,26,4,1,8.2634,0,3,0,1,0,0,0,0,2,4,89.0,79.9,0
36994.06,2251,1,752,7549.18,7999332.79,24,2,0,4.8998,1,4,0,0,0,0,0,0,2,3,93.8,53.4,0
58491.78,859,2,364,86532.64,81000.14,41,6,1,0.6759,0,1,0,0,0,0,1,0,1,2,86.3,83.3,0
76307.97,720,1,440,78456.03,645656.13,68,6,1,0.9726,1,4,0,0,0,0,0,0,1,6,78.4,77.7,0
30385.79,1929,3,3231,32435.43,2180212.03,54,2,0,0.9368,0,5,0,1,0,0,0,0,4,9,70.3,83.1,0
1127191.88,333,1,2328,6628.44,2462641.45,39,2,1,170.0282,0,6,0,0,0,0,0,0,1,3,48.2,94.0,0
1192481.27,147,1,2290,119041.24,2454090.12,61,3,0,10.0173,0,7,0,0,0,0,0,1,5,8,94.8,86.1,1
121335.22,2014,0,3551,62123.93,2389469.52,26,1,1,1.9531,0,4,0,0,0,0,0,0,2,2,59.0,71.0,0
90297.05,1335,1,2983,123331.01,59716.98,27,3,0,0.7321,1,4,0,0,0,0,0,0,2,6,82.6,70.3,0
10686.93,2811,1,944,83416.59,1615311.24,23,6,1,0.1281,1,7,0,0,0,0,0,0,2,6,96.2,95.4,0
462287.32,3447,1,2179,22667.9,3384048.12,34,6,1,20.393,0,1,0,0,0,0,0,0,0,9,85.9,74.5,0
1943809.3,1898,0,1667,23029.11,391022.03,26,6,0,84.403,0,4,0,0,0,0,0,0,0,2,58.8,87.6,0
62580.43,2087,0,3537,1803.91,13283676.75,71,6,1,34.6723,1,5,0,0,0,0,0,0,2,1,63.1,65.7,0
136601.5,1681,3,2653,69752.62,3014875.62,67,5,1,1.9583,0,7,0,1,0,0,0,0,1,8,72.0,34.5,0
312211.83,958,2,734,11251.62,2280680.28,28,2,0,27.7457,0,7,1,1,0,1,0,0,4,4,72.8,54.6,1
2162180.02,3038,4,1621,13231.55,114322.54,55,6,0,163.3986,1,4,1,0,0,0,0,0,2,4,73.6,95.8,1
219622.26,2876,2,3394,53771.87,1651039.7,68,1,0,4.0843,0,1,0,0,0,0,0,0,1,6,42.6,82.6,0
218195.1,2858,0,1484,56376.6,1247975.15,19,4,1,3.8702,0,4,0,1,1,0,0,0,2,2,83.1,79.7,0
212985.16,898,0,612,208445.34,6998680.93,52,6,0,1.0218,0,1,0,0,0,0,0,0,2,4,37.8,76.5,0
19195.89,2098,0,2943,13403.49,1236107.92,62,6,1,1.432,0,7,1,0,0,0,0,0,2,4,64.8,88.1,0
18579.5,3056,0,2721,22381.34,696687.11,30,3,2,0.8301,0,7,0,0,0,0,0,0,2,2,60.7,80.1,0
48436.42,67,0,2457,33555.85,8396310.4,26,2,1,1.4434,0,4,0,0,0,0,0,0,1,7,94.9,67.9,0
743657.5,1940,1,1485,378768.64,352634.71,30,4,0,1.9634,0,5,0,0,0,0,0,0,1,6,73.3,92.7,0
98416.56,1025,0,1332,10688.66,464598.39,26,5,0,9.2067,0,3,0,1,0,0,0,0,0,1,78.9,73.9,0
73540.67,2181,0,3559,7329.5,9529492.16,25,5,0,10.0321,0,1,0,0,0,0,0,0,1,4,76.8,85.4,0
71627.77,3425,3,2402,28927.4,2555812.97,62,7,1,2.476,0,1,0,0,0,0,0,0,2,1,69.2,81.2,0
132390.97,2430,1,2299,19579.84,542809.29,46,5,1,6.7613,0,4,0,0,0,0,0,0,1,4,41.4,81.0,0
2091018.66,2983,2,902,81716.35,234305.25,50,6,0,25.5884,0,3,0,1,0,0,0,0,2,3,53.4,72.5,0
129729.13,1623,2,1465,31992.52,2121398.55,58,1,0,4.0549,1,5,0,1,0,0,0,0,1,8,76.5,76.1,0
50038.8,2706,1,1442,20848.82,6254735.12,20,4,1,2.4,0,5,0,0,0,1,0,0,4,7,46.3,65.8,0
169036.25,1023,0,1135,15768.1,136341.66,74,7,1,10.7195,0,2,0,0,0,0,0,1,4,2,42.3,79.6,1
2263958.55,68,3,3528,33301.42,1168267.42,42,7,1,67.9818,0,2,0,0,1,0,0,0,3,3,42.2,88.1,0
76554.86,873,1,3156,18911.27,5205009.15,19,6,0,4.0479,0,4,0,1,0,0,0,0,0,9,78.4,86.5,0
27680.75,97,2,2500,19935.47,3947371.43,35,3,0,1.3884,0,5,0,1,0,0,0,0,0,7,49.3,85.0,0
76765.69,474,3,753,7138.91,308737.69,36,6,0,10.7516,1,4,0,1,0,0,0,0,0,5,86.6,94.7,0
197431.23,2838,0,1023,20250.7,50819.35,73,4,0,9.7489,0,1,1,0,0,0,0,0,0,1,62.3,98.8,0
456964.7,2846,2,1751,38258.34,13604347.96,56,4,1,11.9439,0,3,0,0,1,0,0,0,0,3,77.6,97.0,0
736986.88,2817,2,2637,6345.65,6060713.29,66,5,1,116.1222,1,0,0,1,0,0,0,0,0,3,85.3,84.9,0
33908.6,2118,0,2679,31687.35,1631850.34,43,2,1,1.0701,0,4,0,0,0,0,0,0,4,5,75.2,97.3,0
39094.3,593,1,506,24029.77,1268973.66,41,4,1,1.6268,0,4,0,0,0,0,0,0,1,2,72.0,72.1,0
100218.35,2783,1,3387,6957.69,1100311.25,33,7,0,14.4019,0,2,0,0,0,0,0,0,0,1,54.3,78.5,0
454402.9,2032,2,3609,58511.95,2236416.01,26,6,0,7.7659,0,4,0,0,0,0,0,0,3,3,36.7,94.7,0
24587.37,1331,2,2617,1998.04,3626952.01,34,7,0,12.2996,1,1,0,0,0,0,0,0,4,2,78.0,85.1,0
65447.9,836,0,3305,12752.53,1330240.55,31,1,0,5.1317,0,7,0,1,0,0,0,0,1,9,81.4,97.7,0
66895.33,586,1,3355,12377.26,958905.4,64,4,0,5.4043,0,5,0,1,0,0,0,0,1,1,56.0,92.4,0
668387.44,3261,0,1812,23386.85,3538027.58,49,1,0,28.5784,0,0,0,0,1,0,0,0,1,1,61.9,71.5,1
359471.85,3248,2,341,12155.94,6080245.04,36,7,1,29.5693,1,4,0,0,0,1,0,0,2,3,40.3,73.8,1
631325.93,2357,2,44,32435.82,800081.39,23,5,2,19.4632,0,0,1,1,0,0,0,0,0,4,79.5,94.4,0
1212284.27,2407,0,2990,34402.37,638473.01,26,3,0,35.2374,0,6,0,0,0,0,0,0,0,7,42.4,97.4,0
102901.23,2850,3,3321,136925.58,1462170.39,21,5,1,0.7515,0,6,1,0,0,0,0,0,3,5,75.7,82.0,0
27416.24,214,0,805,11760.58,1170500.15,69,6,1,2.331,1,2,1,0,0,0,0,1,2,2,79.0,96.2,0
27682.47,1524,4,1412,17319.36,2527173.36,54,3,0,1.5983,0,4,0,0,0,0,0,0,1,6,56.2,82.6,0
10330.32,3583,2,1812,12768.03,3569488.08,22,7,2,0.809,0,1,1,0,1,0,0,1,1,5,82.2,78.6,0
81785.05,854,2,1552,16774.95,1016863.08,35,1,0,4.8751,0,5,0,0,1,0,0,0,2,4,57.2,90.6,0
91460.83,135,2,2013,22001.62,5136394.14,44,7,2,4.1568,0,6,0,1,0,0,0,0,1,1,67.6,77.4,0
530369.98,2087,2,305,19201.88,1614621.62,37,3,0,27.6193,0,1,0,0,0,0,1,0,4,8,85.6,52.8,0
166936.93,805,1,1458,6258.89,297341.23,24,4,1,26.6677,0,5,0,0,0,0,0,0,2,6,78.6,86.6,0
78003.37,2111,2,3387,14753.86,2205100.52,58,3,0,5.2866,0,1,1,1,0,0,0,0,1,6,78.8,61.4,0
136762.61,3511,0,2986,2577.76,374003.11,69,7,0,53.0343,0,1,0,1,1,0,0,0,2,7,55.0,86.3,0
34253.35,2319,0,1605,27758.15,125491.94,58,5,1,1.2339,0,1,1,0,0,0,0,0,0,7,79.0,88.6,0
757750.8,723,3,111,51331.1,185612.97,38,3,0,14.7617,0,5,0,0,0,0,0,0,1,7,85.3,84.8,0
50067.46,3146,3,2858,31930.34,273500.03,43,3,0,1.568,1,6,0,0,1,0,0,0,1,4,75.2,90.5,0
29439.81,384,0,3099,43935.07,541012.73,58,1,0,0.6701,1,5,0,0,1,0,0,0,0,1,97.2,87.0,0
555055.26,613,0,1691,21060.15,2175453.26,42,7,1,26.3545,0,5,0,0,0,0,0,0,1,2,79.6,66.4,0
385095.38,702,2,2525,33299.51,3197427.45,72,5,0,11.5642,0,0,0,0,1,0,0,0,2,9,78.3,86.5,1
12264.59,626,0,2996,34602.55,146495.42,72,1,0,0.3544,0,0,1,0,0,0,0,0,0,8,48.6,56.9,0
586837.04,1348,2,1684,51220.5,1095285.62,23,7,1,11.4568,1,2,0,0,0,0,0,0,1,8,80.1,92.9,0
53509.32,3182,1,2404,4044.6,5715802.98,18,4,2,13.2265,1,4,0,0,0,0,0,0,2,8,50.5,51.3,0
92859.53,3133,1,2759,28122.38,1874764.66,36,7,3,3.3019,0,2,1,0,0,0,1,0,0,4,73.8,66.4,0
215459.91,1817,0,1366,43364.95,156223.1,53,1,3,4.9684,0,5,0,0,0,0,0,0,0,5,90.8,68.2,0
392360.89,156,1,2872,28543.84,1123388.28,66,4,0,13.7454,1,3,0,1,0,0,0,0,2,8,85.1,76.5,0
317495.45,2289,2,3612,6438.93,97183.64,69,4,0,49.3011,0,4,0,0,1,0,0,0,1,9,52.0,81.4,1
151035.85,492,0,2505,28713.07,1130280.36,26,3,0,5.26,0,3,0,0,1,0,0,0,1,2,59.8,53.3,0
86080.23,722,2,2508,18867.33,32354535.13,55,2,1,4.5622,0,1,1,0,0,0,0,0,2,5,74.3,78.9,0
302044.92,752,1,3580,4268.29,3342125.45,33,6,1,70.7483,0,7,0,0,1,1,0,0,1,6,82.0,95.8,1
136273.37,1016,1,1181,20687.17,774630.53,19,1,1,6.587,0,7,0,1,0,0,0,0,1,1,61.1,66.1,0
2441276.68,291,1,418,3510.84,3397587.18,63,6,0,695.156,0,2,0,0,1,0,0,0,1,8,54.9,88.4,0
392233.86,1875,1,3117,45296.67,5417.86,46,2,1,8.659,0,2,0,0,0,0,0,0,1,9,88.8,97.8,0
40736.37,3306,2,1220,28137.5,2404089.89,38,5,0,1.4477,0,7,0,1,0,0,0,0,1,2,71.8,50.9,0
79506.98,3509,1,565,5698.36,39853.33,36,3,0,13.9502,0,3,0,0,0,0,0,0,2,9,70.3,78.0,0
174955.73,2004,1,3523,27800.52,3369629.9,39,4,0,6.293,1,0,0,1,0,0,0,0,2,2,88.8,78.4,0
1142977.0,167,0,2539,63278.74,752227.34,29,4,2,18.0623,0,0,0,0,0,0,0,0,0,3,85.0,65.9,0
1351407.92,1339,1,2876,4866.0,1212390.99,43,2,1,277.6675,0,0,0,0,0,0,0,0,2,6,70.5,84.9,0
89841.11,2113,0,1342,13631.86,521486.11,24,1,1,6.59,0,6,0,0,0,0,0,1,1,5,91.2,72.3,0
40116.73,1391,1,2110,9325.0,488738.77,59,3,1,4.3016,1,5,0,0,0,0,0,0,4,3,78.8,96.2,0
33115.39,2689,1,2403,101515.59,10748211.3,44,7,1,0.3262,1,2,0,1,0,0,0,0,1,7,59.2,92.7,0
237671.12,120,1,450,2799.25,143071.42,52,7,0,84.875,0,6,0,0,0,0,0,0,1,8,66.0,74.6,0
5156024.86,2793,3,1704,7452.35,31554469.96,65,3,0,691.7728,1,6,0,0,0,0,0,0,1,1,55.9,75.9,0
365360.99,3054,1,2482,27828.3,10470970.81,49,6,0,13.1286,0,7,0,0,0,0,0,0,2,2,66.1,73.6,0
14900.22,813,0,2041,18538.96,1124734.03,58,4,1,0.8037,0,1,0,0,0,0,0,0,1,3,70.8,81.9,0
54775.26,2067,1,1514,27349.77,17100104.56,36,6,1,2.0027,0,7,0,0,0,0,0,0,1,5,75.4,76.8,0
63839.58,688,2,2792,8984.76,1357165.27,43,3,2,7.1045,0,3,0,0,0,0,0,0,1,4,90.4,70.9,0
47429.34,1457,0,2675,115546.31,4823352.2,66,7,0,0.4105,1,4,1,1,0,0,0,0,0,7,65.0,84.4,0
90958.56,2249,0,3639,46413.6,380636559.59,70,5,0,1.9597,0,2,1,0,0,0,0,0,3,4,60.7,91.4,0
283252.01,2830,2,2403,183634.99,876057.47,27,2,1,1.5425,0,1,1,0,0,0,0,0,1,8,79.0,93.4,0
452694.03,1091,0,2274,24080.33,713348.49,35,5,0,18.7985,0,1,0,0,1,0,0,0,2,4,86.0,80.4,1
837055.15,2281,1,925,93209.88,337406.56,46,7,2,8.9802,1,3,0,1,0,0,0,0,2,5,74.3,67.0,0
357290.29,116,0,399,16903.45,1745062.63,33,6,0,21.1359,0,5,0,1,0,0,0,0,0,7,93.3,79.4,0
8679.98,2043,0,1032,75450.76,1225771.9,38,3,0,0.115,0,6,0,0,0,0,0,0,0,4,94.4,98.7,0
33324.33,705,0,2064,84637.98,17952697.76,25,3,1,0.3937,0,3,0,0,0,0,0,0,0,3,73.3,80.4,0
128394.0,325,1,2287,54676.32,547835.85,34,4,0,2.3482,1,2,0,1,0,0,0,0,2,9,96.0,92.7,0
202991.58,2775,0,2616,99304.26,92371.19,63,6,2,2.0441,1,1,0,0,0,0,1,0,2,6,71.5,58.6,0
592512.67,6,1,624,7822.1,21129415.21,44,2,1,75.7389,1,1,0,0,0,0,0,0,1,3,66.4,79.5,0
173646.39,2132,0,196,2332.27,241405.21,31,3,0,74.4219,0,3,0,1,0,0,0,0,3,8,66.8,89.3,0
175617.02,1070,1,635,4904.65,2062113.63,33,6,1,35.7989,0,7,0,1,0,0,0,0,5,9,94.1,79.4,1
232511.75,3114,2,670,2718.91,165540.6,63,4,2,85.4851,0,3,0,1,0,0,0,0,3,6,75.3,70.3,0
111020.19,712,2,3454,8969.42,586366.66,25,3,0,12.3763,1,1,0,1,0,0,0,0,1,7,15.4,65.9,0
185410.53,189,2,1949,18978.79,440906.89,52,4,0,9.7688,0,5,0,1,0,0,0,0,0,5,64.6,82.1,0
880943.06,1055,0,1922,7848.9,4564089.57,61,4,1,112.2235,1,0,0,1,0,0,0,0,2,7,89.2,83.2,0
143506.22,1946,2,586,5355.46,1497703.81,72,1,1,26.7912,0,7,0,1,0,0,0,0,1,4,48.3,98.1,0
155543.53,1466,2,236,143312.46,420602.32,74,3,1,1.0853,0,2,0,1,1,0,0,0,2,4,53.1,86.0,0
154758.62,289,0,1404,20114.95,2343895.26,64,7,1,7.6933,0,7,0,0,1,0,0,0,5,4,86.3,85.8,0
1140138.97,3056,1,3376,125666.92,67575.29,22,5,0,9.0726,0,7,0,0,1,0,0,0,0,1,74.0,79.0,0
30881.73,3380,2,2694,45880.09,6721932.34,65,6,0,0.6731,1,6,1,0,0,0,0,0,2,4,72.7,79.4,0
2335578.9,2919,3,1135,3036.17,17253166.14,53,4,0,768.9984,0,5,0,0,0,0,0,1,1,9,84.9,55.6,1
27873.38,3360,3,258,50007.96,1158288.9,21,3,3,0.5574,0,2,1,0,0,0,0,0,2,3,77.5,87.9,0
61002.47,3638,0,2035,60708.03,269815.5,32,4,0,1.0048,0,4,0,0,0,0,0,0,0,1,72.2,92.6,0
497378.91,1665,0,1147,13777.85,827969.93,54,3,0,36.0973,0,3,0,1,0,0,0,0,2,1,95.0,56.0,0
763352.38,3461,3,1295,51828.75,238610.72,61,2,0,14.7281,1,6,0,0,1,0,0,0,3,5,80.2,74.8,0
19826.04,406,0,2115,41546.93,6760655.02,20,1,0,0.4772,0,5,0,0,1,0,0,0,2,3,83.7,76.7,0
31601.1,3039,0,3179,10654.68,410689.22,74,5,0,2.9657,1,3,0,0,0,0,0,0,2,5,55.7,86.4,0
246906.31,1913,0,1146,27135.21,587345.81,40,7,1,9.0988,0,5,0,0,0,0,0,0,4,8,41.0,85.2,0
5480073.56,2037,0,3027,6619.02,292468.62,67,4,0,827.8032,1,3,0,1,0,0,0,0,0,4,86.0,75.4,0
1055361.77,645,2,2434,34097.76,13746728.38,52,7,0,30.9502,1,1,0,0,0,0,0,0,1,8,88.8,75.0,0
112179.37,2568,1,2968,79016.04,4828890.65,30,1,0,1.4197,1,4,0,1,0,0,0,0,0,7,78.9,79.6,0
4321.28,70,3,3077,6815.51,20472419.68,51,6,2,0.6339,0,0,0,1,0,0,0,0,0,2,87.8,73.8,0
183958.25,831,1,2836,17713.48,8498025.66,66,5,3,10.3846,0,1,0,0,0,1,0,0,1,8,76.8,90.7,1
280252.2,2570,1,3203,51716.17,2261932.77,22,7,1,5.4189,1,5,1,0,0,0,0,0,2,7,75.6,79.1,0
91670.63,1774,1,32,15678.64,16422343.86,25,3,0,5.8465,0,2,0,0,0,0,0,0,1,9,53.7,58.8,0
45429.37,1726,3,2155,94409.98,5699462.32,29,2,1,0.4812,1,0,0,0,0,0,0,0,1,3,95.9,58.8,0
206642.99,1832,1,3366,46908.79,208791.41,72,6,1,4.4051,1,6,0,1,0,0,0,0,0,6,63.5,78.2,0
39600.94,3174,1,2385,3475.83,1168184.54,51,5,1,11.39,1,0,0,0,0,0,0,0,0,1,67.5,81.9,0
2699758.79,431,1,212,21914.92,1099301.27,32,1,3,123.1871,0,5,0,0,1,0,0,0,1,7,59.6,75.6,0
1583450.99,2384,2,1033,12782.93,304785.4,43,7,0,123.8626,1,0,0,0,0,0,0,0,2,1,87.1,75.9,0
436642.01,1336,1,436,11981.76,1962488.58,34,4,0,36.4392,1,0,0,1,0,0,0,0,2,2,91.0,78.5,0
186197.99,1820,1,946,9158.08,8254330.5,32,2,0,20.3293,0,4,0,0,0,0,0,0,1,5,50.8,70.9,0
60461.0,56,1,1720,7940.55,987062.65,65,5,0,7.6132,0,6,1,0,0,0,0,0,1,9,85.8,78.2,0
157758.27,2557,0,1648,66037.63,623568.21,21,4,0,2.3889,1,1,0,1,1,0,0,0,3,2,95.4,84.2,0
1903006.77,1025,1,2633,28608.95,1811792.15,55,1,1,66.5156,1,4,1,0,0,0,0,0,2,2,28.0,89.4,0
598978.56,3071,0,1544,4221.19,487890.75,61,3,2,141.8644,0,1,0,1,0,0,0,0,1,6,87.2,83.7,0
220916.13,2286,0,1413,10218.65,694974.89,44,5,0,21.6168,0,3,0,0,0,0,0,0,1,8,59.3,80.9,0
650802.5,1844,1,1464,6259.73,635202.06,18,2,1,103.9499,0,1,1,0,0,0,0,0,2,3,83.3,85.0,0
368949.85,1234,0,855,8306.03,212278.1,41,4,0,44.4142,0,5,1,0,0,0,0,0,3,9,55.9,65.5,0
294907.29,62,2,2337,37962.95,11922089.8,51,7,0,7.7681,0,6,0,0,0,0,0,0,2,5,83.1,63.9,0
708457.17,108,0,2262,14771.19,962439.86,56,5,0,47.9588,0,2,0,0,0,0,0,0,1,4,69.3,88.9,0
353465.61,170,2,549,95984.1,8530706.39,35,6,0,3.6825,1,6,0,1,0,0,0,0,0,7,74.6,55.0,0
589970.14,175,2,687,75789.44,468575.88,38,6,0,7.7842,0,5,1,0,0,0,0,0,2,3,49.3,85.2,0
207332.81,1142,1,1356,62131.52,345199.54,69,4,1,3.3369,0,0,0,0,0,0,0,0,1,9,67.1,74.0,0
111169.49,3431,2,3141,83684.81,4421804.08,24,6,0,1.3284,0,3,0,0,0,0,0,0,0,5,72.1,70.0,0
71521.66,139,0,1658,49616.93,1840433.11,64,6,2,1.4414,1,4,0,0,0,0,0,0,2,9,70.0,70.0,0
59816.43,2755,1,777,27608.02,1526822.13,51,1,4,2.1666,0,5,0,0,0,0,0,0,1,9,80.7,98.1,0
14650.71,3613,1,3297,16933.56,896539.8,35,5,0,0.8651,0,1,0,0,0,0,0,0,2,7,79.6,74.4,0
41443.66,772,0,261,33944.96,7799479.44,34,7,0,1.2209,1,1,1,1,0,0,0,0,3,6,64.0,67.1,0
39684.65,479,2,143,24377.97,497882.43,66,1,1,1.6278,0,2,0,1,0,0,0,0,0,3,83.5,85.4,0
76037.52,1675,2,3577,6404.46,5460964.67,24,4,1,11.8707,1,1,0,0,0,0,0,0,2,8,53.2,83.3,0
